nom_dept,code_insee_com,nom_com,polluant,annee,mois,conc_moyenne,conc_min,conc_max,nb_mesures
AVEYRON,12202,RODEZ,PM10,2024,2,8.8,2.7,31.7,33
AVEYRON,12202,RODEZ,PM10,2024,3,8.69,2.3,27.6,31
AVEYRON,12202,RODEZ,PM10,2024,4,8.46,3.1,22.0,30
AVEYRON,12202,RODEZ,PM10,2024,5,5.84,2.6,10.0,31
AVEYRON,12202,RODEZ,PM10,2024,6,10.61,3.5,29.0,29
AVEYRON,12202,RODEZ,PM10,2024,7,11.81,4.1,37.4,31
AVEYRON,12202,RODEZ,PM10,2024,8,12.14,5.1,28.1,31
AVEYRON,12202,RODEZ,PM10,2024,9,7.68,3.8,13.8,30
AVEYRON,12202,RODEZ,PM10,2024,10,9.4,2.0,27.3,31
AVEYRON,12202,RODEZ,PM10,2024,11,15.46,3.9,27.7,30
AVEYRON,12202,RODEZ,PM10,2024,12,14.07,4.1,33.4,31
AVEYRON,12202,RODEZ,PM10,2025,1,10.06,2.5,31.9,31
AVEYRON,12202,RODEZ,PM10,2025,2,11.65,3.1,24.3,28
AVEYRON,12202,RODEZ,PM10,2025,3,9.7,4.6,24.6,31
AVEYRON,12202,RODEZ,PM10,2025,4,9.16,2.0,25.6,30
AVEYRON,12202,RODEZ,PM10,2025,5,9.13,5.2,22.9,31
AVEYRON,12202,RODEZ,PM10,2025,6,17.21,6.9,34.4,30
AVEYRON,12202,RODEZ,PM10,2025,7,11.4,5.8,25.4,31
AVEYRON,12202,RODEZ,PM10,2025,8,16.51,5.7,32.1,31
AVEYRON,12202,RODEZ,PM10,2025,9,8.21,3.2,17.7,30
AVEYRON,12202,RODEZ,PM10,2025,10,9.29,3.1,18.1,31
AVEYRON,12202,RODEZ,PM10,2025,11,10.77,2.8,65.3,30
AVEYRON,12202,RODEZ,PM10,2025,12,11.59,3.0,24.3,31
AVEYRON,12202,RODEZ,PM10,2026,1,25.73,22.5,27.4,3
AVEYRON,12202,RODEZ,PM2.5,2022,8,4.71,2.2,6.9,9
AVEYRON,12202,RODEZ,PM2.5,2022,9,4.34,1.4,9.1,39
AVEYRON,12202,RODEZ,PM2.5,2022,10,7.6,2.2,13.2,61
AVEYRON,12202,RODEZ,PM2.5,2022,11,5.51,2.6,11.7,58
AVEYRON,12202,RODEZ,PM2.5,2022,12,9.66,2.6,24.1,57
AVEYRON,12202,RODEZ,PM2.5,2023,1,8.02,0.9,22.1,57
AVEYRON,12202,RODEZ,PM2.5,2023,2,11.32,3.1,21.1,28
AVEYRON,12202,RODEZ,PM2.5,2023,3,9.28,1.0,30.8,31
AVEYRON,12202,RODEZ,PM2.5,2023,4,4.15,1.9,6.4,30
AVEYRON,12202,RODEZ,PM2.5,2023,5,5.31,2.0,9.5,31
AVEYRON,12202,RODEZ,PM2.5,2023,6,7.69,3.6,13.2,30
AVEYRON,12202,RODEZ,PM2.5,2023,7,5.77,2.9,18.2,31
AVEYRON,12202,RODEZ,PM2.5,2023,8,5.67,1.8,10.8,30
AVEYRON,12202,RODEZ,PM2.5,2023,9,5.32,2.0,16.1,34
AVEYRON,12202,RODEZ,PM2.5,2023,10,5.1,1.7,10.5,28
AVEYRON,12202,RODEZ,PM2.5,2023,11,5.98,1.3,20.4,30
AVEYRON,12202,RODEZ,PM2.5,2023,12,7.93,0.9,19.3,31
AVEYRON,12202,RODEZ,PM2.5,2024,1,8.49,2.4,17.5,31
AVEYRON,12202,RODEZ,PM2.5,2024,2,6.67,2.2,20.9,31
AVEYRON,12202,RODEZ,PM2.5,2024,3,4.95,1.2,11.4,31
AVEYRON,12202,RODEZ,PM2.5,2024,4,4.32,1.8,9.5,30
AVEYRON,12202,RODEZ,PM2.5,2024,5,3.3,1.5,6.9,31
AVEYRON,12202,RODEZ,PM2.5,2024,6,5.58,1.9,11.9,29
AVEYRON,12202,RODEZ,PM2.5,2024,7,5.67,2.4,15.3,31
AVEYRON,12202,RODEZ,PM2.5,2024,8,7.11,2.9,16.1,31
AVEYRON,12202,RODEZ,PM2.5,2024,9,4.48,2.1,8.6,30
AVEYRON,12202,RODEZ,PM2.5,2024,10,4.46,1.1,9.6,31
AVEYRON,12202,RODEZ,PM2.5,2024,11,9.51,2.3,21.1,30
AVEYRON,12202,RODEZ,PM2.5,2024,12,10.28,3.0,28.3,31
AVEYRON,12202,RODEZ,PM2.5,2025,1,7.76,1.8,27.1,31
AVEYRON,12202,RODEZ,PM2.5,2025,2,8.14,2.0,15.8,28
AVEYRON,12202,RODEZ,PM2.5,2025,3,6.68,2.8,16.6,31
AVEYRON,12202,RODEZ,PM2.5,2025,4,4.45,1.1,9.5,30
AVEYRON,12202,RODEZ,PM2.5,2025,5,4.74,2.9,9.3,31
AVEYRON,12202,RODEZ,PM2.5,2025,6,10.36,3.1,23.9,30
AVEYRON,12202,RODEZ,PM2.5,2025,7,5.55,2.8,13.3,31
AVEYRON,12202,RODEZ,PM2.5,2025,8,8.63,2.8,18.1,31
AVEYRON,12202,RODEZ,PM2.5,2025,9,3.93,1.3,6.8,30
AVEYRON,12202,RODEZ,PM2.5,2025,10,5.24,1.4,10.8,31
AVEYRON,12202,RODEZ,PM2.5,2025,11,6.34,1.7,21.0,30
AVEYRON,12202,RODEZ,PM2.5,2025,12,8.25,1.7,21.5,31
AVEYRON,12202,RODEZ,PM2.5,2026,1,22.63,19.5,24.3,3
GARD,30189,NIMES,NO,2022,8,0.38,-0.2,2.5,9
GARD,30189,NIMES,NO,2022,9,0.48,-0.2,2.2,30
GARD,30189,NIMES,NO,2022,10,2.26,-0.1,8.1,31
GARD,30189,NIMES,NO,2022,11,6.08,0.1,35.3,30
GARD,30189,NIMES,NO,2022,12,9.63,0.6,70.1,31
GARD,30189,NIMES,NO,2023,1,8.42,0.8,41.7,30
GARD,30189,NIMES,NO,2023,2,7.78,-0.7,32.8,28
GARD,30189,NIMES,NO,2023,3,1.36,-0.9,12.0,31
GARD,30189,NIMES,NO,2023,4,-0.41,-1.1,4.3,25
GARD,30189,NIMES,NO,2023,5,0.39,-0.5,3.1,29
GARD,30189,NIMES,NO,2023,6,0.28,0.0,0.8,30
GARD,30189,NIMES,NO,2023,7,0.29,-0.1,2.1,30
GARD,30189,NIMES,NO,2023,8,0.69,0.0,2.1,31
GARD,30189,NIMES,NO,2023,9,1.62,0.4,8.6,30
GARD,30007,ALES,NO,2023,10,1.01,0.3,2.8,14
GARD,30189,NIMES,NO,2023,10,2.26,0.7,8.6,31
GARD,30007,ALES,NO,2023,11,3.31,0.5,13.0,28
GARD,30189,NIMES,NO,2023,11,7.54,1.2,21.0,25
GARD,30007,ALES,NO,2023,12,5.96,0.6,16.6,31
GARD,30189,NIMES,NO,2023,12,13.33,1.1,60.5,31
GARD,30007,ALES,NO,2024,1,4.86,0.3,12.6,31
GARD,30189,NIMES,NO,2024,1,8.73,1.4,44.3,31
GARD,30007,ALES,NO,2024,2,2.71,0.4,10.4,28
GARD,30189,NIMES,NO,2024,2,4.67,1.1,14.3,33
GARD,30007,ALES,NO,2024,3,0.95,0.2,2.7,31
GARD,30189,NIMES,NO,2024,3,1.85,0.7,4.7,30
GARD,30007,ALES,NO,2024,4,0.81,0.2,2.1,30
GARD,30189,NIMES,NO,2024,4,2.26,0.3,11.1,29
GARD,30007,ALES,NO,2024,5,1.29,0.9,2.4,31
GARD,30189,NIMES,NO,2024,5,5.05,1.3,10.2,31
GARD,30007,ALES,NO,2024,6,1.41,0.9,2.8,11
GARD,30189,NIMES,NO,2024,6,2.83,0.6,8.0,29
GARD,30007,ALES,NO,2024,7,1.39,0.4,4.0,29
GARD,30189,NIMES,NO,2024,7,4.97,0.9,10.5,28
GARD,30007,ALES,NO,2024,8,0.77,0.3,2.7,31
GARD,30189,NIMES,NO,2024,8,9.75,1.8,25.2,28
GARD,30007,ALES,NO,2024,9,3.06,0.5,8.9,30
GARD,30189,NIMES,NO,2024,9,5.24,2.7,12.3,30
GARD,30007,ALES,NO,2024,10,5.7,0.9,12.2,25
GARD,30189,NIMES,NO,2024,10,9.94,2.0,24.8,30
GARD,30007,ALES,NO,2024,11,7.46,1.7,19.9,30
GARD,30189,NIMES,NO,2024,11,8.77,0.6,32.2,30
GARD,30007,ALES,NO,2024,12,6.58,0.3,26.2,31
GARD,30189,NIMES,NO,2024,12,9.86,0.1,50.3,31
GARD,30007,ALES,NO,2025,1,6.87,0.4,22.8,41
GARD,30189,NIMES,NO,2025,1,4.16,0.2,17.7,31
GARD,30007,ALES,NO,2025,2,9.88,0.6,40.0,56
GARD,30189,NIMES,NO,2025,2,2.82,0.1,9.7,28
GARD,30007,ALES,NO,2025,3,6.62,0.2,21.0,62
GARD,30189,NIMES,NO,2025,3,1.45,0.0,6.0,31
GARD,30007,ALES,NO,2025,4,5.06,0.2,20.4,60
GARD,30189,NIMES,NO,2025,4,0.65,0.0,4.0,30
GARD,30007,ALES,NO,2025,5,3.69,0.3,15.5,62
GARD,30189,NIMES,NO,2025,5,2.92,1.6,17.8,35
GARD,30007,ALES,NO,2025,6,3.56,0.3,11.2,57
GARD,30189,NIMES,NO,2025,6,6.3,0.3,28.4,58
GARD,30007,ALES,NO,2025,7,3.09,0.3,8.9,62
GARD,30189,NIMES,NO,2025,7,6.95,0.5,21.0,58
GARD,30007,ALES,NO,2025,8,3.06,0.2,9.2,62
GARD,30189,NIMES,NO,2025,8,5.73,0.5,22.9,55
GARD,30007,ALES,NO,2025,9,6.27,0.7,17.6,57
GARD,30189,NIMES,NO,2025,9,12.71,1.6,57.1,54
GARD,30007,ALES,NO,2025,10,9.08,0.5,23.8,56
GARD,30189,NIMES,NO,2025,10,27.3,0.9,113.1,62
GARD,30007,ALES,NO,2025,11,16.21,2.4,35.5,60
GARD,30189,NIMES,NO,2025,11,26.36,1.2,97.4,60
GARD,30007,ALES,NO,2025,12,27.05,3.6,73.5,49
GARD,30189,NIMES,NO,2025,12,41.68,1.1,174.9,62
GARD,30007,ALES,NO,2026,1,17.13,7.5,27.9,3
GARD,30189,NIMES,NO,2026,1,35.5,2.5,120.7,5
GARD,30189,NIMES,NO2,2022,8,14.61,5.0,28.0,15
GARD,30189,NIMES,NO2,2022,9,14.8,3.5,39.9,65
GARD,30189,NIMES,NO2,2022,10,20.15,5.6,39.5,121
GARD,30189,NIMES,NO2,2022,11,23.2,4.4,43.9,118
GARD,30189,NIMES,NO2,2022,12,23.81,8.5,48.3,116
GARD,30189,NIMES,NO2,2023,1,23.65,6.5,49.9,118
GARD,30189,NIMES,NO2,2023,2,27.64,2.0,63.2,108
GARD,30189,NIMES,NO2,2023,3,19.42,4.2,42.4,118
GARD,30189,NIMES,NO2,2023,4,12.78,1.5,30.1,105
GARD,30189,NIMES,NO2,2023,5,12.48,2.7,37.7,116
GARD,30189,NIMES,NO2,2023,6,13.93,3.2,30.6,117
GARD,30189,NIMES,NO2,2023,7,11.47,1.8,27.0,121
GARD,30189,NIMES,NO2,2023,8,14.28,0.7,30.8,101
GARD,30189,NIMES,NO2,2023,9,18.96,5.3,39.9,62
GARD,30007,ALES,NO2,2023,10,5.28,1.7,9.3,13
GARD,30189,NIMES,NO2,2023,10,18.31,3.0,40.6,58
GARD,30007,ALES,NO2,2023,11,11.41,3.5,20.7,28
GARD,30189,NIMES,NO2,2023,11,22.77,3.9,39.8,55
GARD,30007,ALES,NO2,2023,12,15.59,5.5,28.0,31
GARD,30189,NIMES,NO2,2023,12,27.17,5.4,47.6,62
GARD,30007,ALES,NO2,2024,1,15.42,2.3,23.3,41
GARD,30189,NIMES,NO2,2024,1,26.02,3.7,50.0,62
GARD,30007,ALES,NO2,2024,2,12.38,4.0,17.5,36
GARD,30189,NIMES,NO2,2024,2,19.09,5.0,39.6,62
GARD,30007,ALES,NO2,2024,3,7.47,2.2,12.3,31
GARD,30189,NIMES,NO2,2024,3,14.39,1.6,32.1,62
GARD,30007,ALES,NO2,2024,4,6.51,1.9,13.7,30
GARD,30189,NIMES,NO2,2024,4,15.7,5.8,36.9,59
GARD,30007,ALES,NO2,2024,5,6.56,3.5,13.5,31
GARD,30189,NIMES,NO2,2024,5,16.28,7.9,39.6,62
GARD,30007,ALES,NO2,2024,6,5.43,3.9,7.8,11
GARD,30189,NIMES,NO2,2024,6,12.46,5.2,28.1,59
GARD,30007,ALES,NO2,2024,7,5.52,3.2,10.8,29
GARD,30189,NIMES,NO2,2024,7,13.28,4.8,40.7,60
GARD,30007,ALES,NO2,2024,8,5.47,3.2,9.5,31
GARD,30189,NIMES,NO2,2024,8,15.36,4.4,30.0,59
GARD,30007,ALES,NO2,2024,9,11.92,6.2,19.5,30
GARD,30189,NIMES,NO2,2024,9,14.61,4.3,33.2,60
GARD,30007,ALES,NO2,2024,10,11.7,6.5,18.3,25
GARD,30189,NIMES,NO2,2024,10,16.57,4.1,34.5,61
GARD,30007,ALES,NO2,2024,11,14.83,9.8,19.2,35
GARD,30189,NIMES,NO2,2024,11,19.48,4.8,40.1,61
GARD,30007,ALES,NO2,2024,12,15.82,3.0,26.0,31
GARD,30189,NIMES,NO2,2024,12,22.78,4.3,49.2,62
GARD,30007,ALES,NO2,2025,1,15.77,3.1,27.7,41
GARD,30189,NIMES,NO2,2025,1,21.74,3.0,54.3,62
GARD,30007,ALES,NO2,2025,2,16.18,5.3,35.2,56
GARD,30189,NIMES,NO2,2025,2,21.75,4.3,45.6,56
GARD,30007,ALES,NO2,2025,3,12.39,2.1,28.5,62
GARD,30189,NIMES,NO2,2025,3,16.82,2.4,41.1,62
GARD,30007,ALES,NO2,2025,4,9.69,2.6,22.7,60
GARD,30189,NIMES,NO2,2025,4,14.44,3.4,39.8,60
GARD,30007,ALES,NO2,2025,5,7.8,2.5,19.5,62
GARD,30189,NIMES,NO2,2025,5,12.18,3.3,26.6,62
GARD,30007,ALES,NO2,2025,6,8.95,2.9,20.3,57
GARD,30189,NIMES,NO2,2025,6,17.74,2.9,41.8,88
GARD,30007,ALES,NO2,2025,7,7.66,1.5,18.4,62
GARD,30189,NIMES,NO2,2025,7,15.22,3.9,33.0,90
GARD,30007,ALES,NO2,2025,8,8.62,2.6,19.4,62
GARD,30189,NIMES,NO2,2025,8,15.83,3.9,40.0,86
GARD,30007,ALES,NO2,2025,9,10.0,4.1,21.2,57
GARD,30189,NIMES,NO2,2025,9,17.0,4.7,36.0,82
GARD,30007,ALES,NO2,2025,10,12.79,4.7,27.4,56
GARD,30189,NIMES,NO2,2025,10,20.9,5.3,49.9,62
GARD,30007,ALES,NO2,2025,11,15.66,5.0,32.6,60
GARD,30189,NIMES,NO2,2025,11,21.8,5.5,47.1,60
GARD,30007,ALES,NO2,2025,12,19.18,7.4,33.6,49
GARD,30189,NIMES,NO2,2025,12,22.79,6.1,43.6,62
GARD,30007,ALES,NO2,2026,1,19.1,13.4,24.8,3
GARD,30189,NIMES,NO2,2026,1,26.22,10.1,48.9,5
GARD,30189,NIMES,NOX,2022,8,8.92,4.8,15.6,9
GARD,30189,NIMES,NOX,2022,9,9.51,3.4,24.4,30
GARD,30189,NIMES,NOX,2022,10,16.81,5.5,31.5,31
GARD,30189,NIMES,NOX,2022,11,25.12,4.5,82.9,30
GARD,30189,NIMES,NOX,2022,12,32.47,10.4,138.9,31
GARD,30189,NIMES,NOX,2023,1,30.13,8.1,100.9,30
GARD,30189,NIMES,NOX,2023,2,33.12,0.9,96.2,28
GARD,30189,NIMES,NOX,2023,3,15.72,2.8,42.4,31
GARD,30189,NIMES,NOX,2023,4,6.31,0.0,18.6,25
GARD,30189,NIMES,NOX,2023,5,7.52,2.7,19.2,29
GARD,30189,NIMES,NOX,2023,6,7.16,3.1,11.4,30
GARD,30189,NIMES,NOX,2023,7,6.36,1.7,14.4,30
GARD,30189,NIMES,NOX,2023,8,9.55,2.1,19.7,31
GARD,30189,NIMES,NOX,2023,9,14.46,6.9,32.7,30
GARD,30007,ALES,NOX,2023,10,6.21,1.3,12.9,14
GARD,30189,NIMES,NOX,2023,10,15.38,4.1,31.1,31
GARD,30007,ALES,NOX,2023,11,16.45,4.2,40.7,28
GARD,30189,NIMES,NOX,2023,11,29.04,5.7,60.8,25
GARD,30007,ALES,NOX,2023,12,24.71,6.6,53.1,31
GARD,30189,NIMES,NOX,2023,12,42.57,7.1,124.0,31
GARD,30007,ALES,NOX,2024,1,23.0,2.9,35.1,31
GARD,30189,NIMES,NOX,2024,1,33.81,5.7,100.4,31
GARD,30007,ALES,NOX,2024,2,14.96,4.8,28.9,31
GARD,30189,NIMES,NOX,2024,2,21.79,6.8,51.9,38
GARD,30007,ALES,NOX,2024,3,8.92,2.4,14.1,31
GARD,30189,NIMES,NOX,2024,3,11.66,2.6,23.9,34
GARD,30007,ALES,NOX,2024,4,7.65,2.1,16.8,30
GARD,30189,NIMES,NOX,2024,4,14.68,6.3,34.1,29
GARD,30007,ALES,NOX,2024,5,8.51,5.1,15.8,31
GARD,30189,NIMES,NOX,2024,5,19.67,13.0,31.6,31
GARD,30007,ALES,NOX,2024,6,7.55,5.2,11.2,11
GARD,30189,NIMES,NOX,2024,6,12.66,6.4,20.1,29
GARD,30007,ALES,NOX,2024,7,7.68,3.9,14.6,28
GARD,30189,NIMES,NOX,2024,7,15.29,8.4,26.4,32
GARD,30007,ALES,NOX,2024,8,6.63,3.7,13.7,31
GARD,30189,NIMES,NOX,2024,8,24.96,8.5,49.0,28
GARD,30007,ALES,NOX,2024,9,16.6,7.0,31.9,30
GARD,30189,NIMES,NOX,2024,9,17.71,9.3,36.2,30
GARD,30007,ALES,NOX,2024,10,20.4,7.9,33.7,25
GARD,30189,NIMES,NOX,2024,10,25.91,8.0,52.0,31
GARD,30007,ALES,NOX,2024,11,26.52,14.5,43.0,30
GARD,30189,NIMES,NOX,2024,11,28.73,5.6,69.9,31
GARD,30007,ALES,NOX,2024,12,25.91,3.4,56.7,31
GARD,30189,NIMES,NOX,2024,12,33.52,5.4,114.6,31
GARD,30007,ALES,NOX,2025,1,26.28,3.7,62.7,41
GARD,30189,NIMES,NOX,2025,1,23.08,4.2,51.6,31
GARD,30007,ALES,NOX,2025,2,31.48,7.0,86.2,56
GARD,30189,NIMES,NOX,2025,2,19.95,5.4,45.1,28
GARD,30007,ALES,NOX,2025,3,22.53,2.6,60.0,62
GARD,30189,NIMES,NOX,2025,3,14.28,3.2,39.1,31
GARD,30007,ALES,NOX,2025,4,17.43,3.1,49.2,60
GARD,30189,NIMES,NOX,2025,4,10.69,4.3,27.0,30
GARD,30007,ALES,NOX,2025,5,13.42,2.9,41.5,62
GARD,30189,NIMES,NOX,2025,5,12.24,6.2,53.6,35
GARD,30007,ALES,NOX,2025,6,14.38,3.4,35.4,57
GARD,30189,NIMES,NOX,2025,6,25.41,4.3,78.4,58
GARD,30007,ALES,NOX,2025,7,12.39,2.1,30.3,62
GARD,30189,NIMES,NOX,2025,7,24.26,4.7,58.4,58
GARD,30007,ALES,NOX,2025,8,13.29,3.1,29.5,62
GARD,30189,NIMES,NOX,2025,8,22.42,5.2,63.2,55
GARD,30007,ALES,NOX,2025,9,19.78,6.4,40.9,57
GARD,30189,NIMES,NOX,2025,9,34.76,8.6,124.5,54
GARD,30007,ALES,NOX,2025,10,26.67,7.0,57.8,56
GARD,30189,NIMES,NOX,2025,10,63.1,6.7,215.1,62
GARD,30007,ALES,NOX,2025,11,40.51,8.7,82.8,60
GARD,30189,NIMES,NOX,2025,11,61.83,9.2,192.2,60
GARD,30007,ALES,NOX,2025,12,60.86,13.6,146.2,49
GARD,30189,NIMES,NOX,2025,12,86.38,7.9,302.6,62
GARD,30007,ALES,NOX,2026,1,45.8,25.5,67.7,3
GARD,30189,NIMES,NOX,2026,1,80.88,13.8,234.5,5
GARD,30061,LA CALMETTE,O3,2022,8,74.6,56.8,92.8,9
GARD,30189,NIMES,O3,2022,8,83.07,52.1,96.4,9
GARD,30315,SAZE,O3,2022,8,94.6,72.9,112.4,9
GARD,30061,LA CALMETTE,O3,2022,9,56.54,42.3,78.4,22
GARD,30189,NIMES,O3,2022,9,62.9,44.4,92.1,21
GARD,30315,SAZE,O3,2022,9,65.54,51.8,102.4,46
GARD,30061,LA CALMETTE,O3,2022,10,32.2,32.2,32.2,1
GARD,30189,NIMES,O3,2022,10,37.5,37.5,37.5,1
GARD,30315,SAZE,O3,2022,10,47.84,27.6,72.1,91
GARD,30061,LA CALMETTE,O3,2022,11,24.7,24.7,24.7,1
GARD,30189,NIMES,O3,2022,11,16.4,16.4,16.4,1
GARD,30315,SAZE,O3,2022,11,40.57,8.7,65.2,90
GARD,30061,LA CALMETTE,O3,2022,12,9.4,9.4,9.4,1
GARD,30189,NIMES,O3,2022,12,18.3,18.3,18.3,1
GARD,30315,SAZE,O3,2022,12,24.66,4.7,58.5,88
GARD,30061,LA CALMETTE,O3,2023,1,27.97,17.2,34.6,3
GARD,30189,NIMES,O3,2023,1,44.6,44.6,44.6,1
GARD,30315,SAZE,O3,2023,1,44.27,9.5,62.8,87
GARD,30061,LA CALMETTE,O3,2023,2,43.0,43.0,43.0,1
GARD,30189,NIMES,O3,2023,2,52.7,52.7,52.7,1
GARD,30315,SAZE,O3,2023,2,53.31,34.6,75.0,78
GARD,30061,LA CALMETTE,O3,2023,3,45.5,45.5,45.5,1
GARD,30189,NIMES,O3,2023,3,81.5,81.5,81.5,1
GARD,30315,SAZE,O3,2023,3,62.47,31.0,84.6,91
GARD,30061,LA CALMETTE,O3,2023,4,72.3,72.3,72.3,1
GARD,30189,NIMES,O3,2023,4,87.1,87.1,87.1,1
GARD,30315,SAZE,O3,2023,4,73.51,54.7,92.2,86
GARD,30189,NIMES,O3,2023,5,70.4,70.4,70.4,1
GARD,30315,SAZE,O3,2023,5,72.86,39.2,96.7,91
GARD,30061,LA CALMETTE,O3,2023,6,100.5,100.5,100.5,1
GARD,30189,NIMES,O3,2023,6,59.2,59.2,59.2,1
GARD,30315,SAZE,O3,2023,6,85.76,53.9,136.9,88
GARD,30061,LA CALMETTE,O3,2023,7,74.4,74.4,74.4,1
GARD,30189,NIMES,O3,2023,7,58.25,58.1,58.4,2
GARD,30315,SAZE,O3,2023,7,76.1,59.0,89.3,91
GARD,30061,LA CALMETTE,O3,2023,8,70.7,70.7,70.7,1
GARD,30189,NIMES,O3,2023,8,72.8,72.8,72.8,1
GARD,30315,SAZE,O3,2023,8,77.81,55.9,90.9,63
GARD,30061,LA CALMETTE,O3,2023,9,55.99,50.3,61.0,14
GARD,30189,NIMES,O3,2023,9,65.15,41.9,92.8,33
GARD,30315,SAZE,O3,2023,9,70.66,43.8,96.9,41
GARD,30007,ALES,O3,2023,10,41.61,28.3,58.7,20
GARD,30061,LA CALMETTE,O3,2023,10,56.04,28.4,80.6,42
GARD,30189,NIMES,O3,2023,10,54.57,26.6,78.3,36
GARD,30315,SAZE,O3,2023,10,61.57,28.7,89.4,37
GARD,30007,ALES,O3,2023,11,35.38,9.4,63.4,30
GARD,30061,LA CALMETTE,O3,2023,11,39.3,18.6,67.5,30
GARD,30189,NIMES,O3,2023,11,32.54,7.5,65.6,30
GARD,30315,SAZE,O3,2023,11,41.03,7.9,68.1,30
GARD,30007,ALES,O3,2023,12,27.28,6.5,62.1,31
GARD,30061,LA CALMETTE,O3,2023,12,30.34,9.4,65.7,31
GARD,30189,NIMES,O3,2023,12,27.29,2.9,60.9,31
GARD,30315,SAZE,O3,2023,12,38.43,6.1,70.9,31
GARD,30007,ALES,O3,2024,1,26.56,6.1,63.4,31
GARD,30061,LA CALMETTE,O3,2024,1,30.7,11.4,65.4,31
GARD,30189,NIMES,O3,2024,1,29.31,4.5,58.2,31
GARD,30315,SAZE,O3,2024,1,35.2,8.1,62.5,31
GARD,30007,ALES,O3,2024,2,39.57,19.6,60.7,35
GARD,30061,LA CALMETTE,O3,2024,2,43.65,17.4,73.4,33
GARD,30189,NIMES,O3,2024,2,42.43,20.4,65.5,30
GARD,30315,SAZE,O3,2024,2,51.09,26.8,71.9,32
GARD,30007,ALES,O3,2024,3,54.13,33.3,74.6,31
GARD,30061,LA CALMETTE,O3,2024,3,63.57,40.6,90.0,32
GARD,30189,NIMES,O3,2024,3,64.36,45.9,90.6,32
GARD,30315,SAZE,O3,2024,3,67.6,45.0,85.0,32
GARD,30007,ALES,O3,2024,4,62.52,29.0,83.2,30
GARD,30061,LA CALMETTE,O3,2024,4,70.97,37.7,91.8,27
GARD,30189,NIMES,O3,2024,4,70.74,43.5,85.6,29
GARD,30315,SAZE,O3,2024,4,75.55,49.8,94.8,28
GARD,30007,ALES,O3,2024,5,51.67,27.3,70.2,31
GARD,30061,LA CALMETTE,O3,2024,5,62.2,31.5,82.1,31
GARD,30189,NIMES,O3,2024,5,61.95,32.1,81.8,31
GARD,30315,SAZE,O3,2024,5,65.41,40.6,85.1,31
GARD,30007,ALES,O3,2024,6,55.94,39.1,69.3,27
GARD,30061,LA CALMETTE,O3,2024,6,64.72,51.2,81.0,29
GARD,30189,NIMES,O3,2024,6,65.8,42.4,81.8,30
GARD,30315,SAZE,O3,2024,6,69.51,40.5,87.0,30
GARD,30007,ALES,O3,2024,7,59.72,38.5,80.3,37
GARD,30061,LA CALMETTE,O3,2024,7,63.54,45.3,83.3,31
GARD,30189,NIMES,O3,2024,7,68.65,45.5,99.8,31
GARD,30315,SAZE,O3,2024,7,73.12,54.9,101.5,29
GARD,30007,ALES,O3,2024,8,68.27,51.5,84.2,31
GARD,30061,LA CALMETTE,O3,2024,8,69.09,52.7,87.4,29
GARD,30189,NIMES,O3,2024,8,75.62,54.8,88.1,31
GARD,30315,SAZE,O3,2024,8,79.42,51.4,99.7,31
GARD,30007,ALES,O3,2024,9,51.4,25.3,74.9,30
GARD,30061,LA CALMETTE,O3,2024,9,58.59,39.3,80.9,30
GARD,30189,NIMES,O3,2024,9,65.17,48.6,89.1,28
GARD,30315,SAZE,O3,2024,9,66.07,45.0,85.4,30
GARD,30007,ALES,O3,2024,10,32.59,15.7,55.2,24
GARD,30061,LA CALMETTE,O3,2024,10,37.37,6.9,62.5,31
GARD,30189,NIMES,O3,2024,10,41.08,6.7,62.1,30
GARD,30315,SAZE,O3,2024,10,42.91,7.4,67.8,30
GARD,30007,ALES,O3,2024,11,22.72,5.0,49.5,30
GARD,30061,LA CALMETTE,O3,2024,11,27.87,9.2,64.3,30
GARD,30189,NIMES,O3,2024,11,28.77,7.4,52.0,29
GARD,30315,SAZE,O3,2024,11,32.59,8.1,70.5,35
GARD,30007,ALES,O3,2024,12,27.31,4.8,72.3,31
GARD,30061,LA CALMETTE,O3,2024,12,30.7,7.0,67.2,31
GARD,30189,NIMES,O3,2024,12,33.74,6.1,66.5,31
GARD,30315,SAZE,O3,2024,12,37.72,10.2,71.4,31
GARD,30007,ALES,O3,2025,1,30.06,5.5,61.3,31
GARD,30061,LA CALMETTE,O3,2025,1,38.62,6.6,70.1,26
GARD,30189,NIMES,O3,2025,1,42.77,15.4,72.0,31
GARD,30315,SAZE,O3,2025,1,47.37,15.3,77.3,31
GARD,30007,ALES,O3,2025,2,28.74,12.7,56.2,12
GARD,30061,LA CALMETTE,O3,2025,2,42.15,14.9,74.5,27
GARD,30189,NIMES,O3,2025,2,46.15,18.4,77.5,28
GARD,30315,SAZE,O3,2025,2,53.19,16.5,79.8,28
GARD,30061,LA CALMETTE,O3,2025,3,58.09,36.4,86.2,31
GARD,30189,NIMES,O3,2025,3,63.89,41.2,89.4,31
GARD,30315,SAZE,O3,2025,3,61.65,39.0,89.9,31
GARD,30061,LA CALMETTE,O3,2025,4,61.54,46.4,83.0,30
GARD,30189,NIMES,O3,2025,4,70.19,49.9,89.1,30
GARD,30315,SAZE,O3,2025,4,68.01,45.4,86.1,30
GARD,30061,LA CALMETTE,O3,2025,5,68.22,40.9,93.3,31
